id,education,marital_status,income,dt_customer,recency,mntwines,mntfruits,mntmeatproducts,mntfishproducts,mntsweetproducts,mntgoldprods,numdealspurchases,numwebpurchases,numcatalogpurchases,numstorepurchases,numwebvisitsmonth,acceptedcmp3,acceptedcmp4,acceptedcmp5,acceptedcmp1,acceptedcmp2,complain,response,age,totalchildren,totalspend
9967,graduation,divorced,53034,5/30/2013,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,0,51,2,447
6181,2n cycle,together,52203,7/31/2012,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,0,75,0,939
10507,2n cycle,divorced,59601,7/25/2013,14,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,0,48,1,797
2674,master,single,75154,9/4/2012,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,1,67,1,1143
2698,graduation,single,47025,11/7/2013,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,0,49,1,415
3231,graduation,married,37971,11/25/2013,97,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,0,52,1,30
4096,master,divorced,41335,12/26/2013,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0,57,1,187
10476,graduation,married,67267,5/13/2014,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,0,67,1,251
5948,graduation,single,57338,4/29/2014,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,0,50,1,237
9140,2n cycle,together,50523,12/25/2013,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,0,65,2,91
10258,master,single,35791,5/6/2013,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,0,60,3,35
5675,phd,divorced,50611,10/4/2012,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,0,65,1,493
4743,phd,married,56242,3/3/2013,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,0,56,1,971
8805,graduation,single,48904,12/2/2012,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,0,65,1,371
1542,graduation,single,56243,12/30/2013,26,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,0,50,3,396
6770,graduation,married,21355,8/20/2013,5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,0,1,40,1,68
8773,master,together,57420,6/25/2013,22,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,0,54,1,322
10475,master,together,51381.5,4/1/2013,39,187,5,65,26,20,14,2,4,2,6,5,0,0,0,0,0,0,0,55,1,317
10420,master,divorced,46390,5/5/2014,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,0,70,1,222
7514,2n cycle,together,54342,7/3/2013,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,0,69,2,177
2902,graduation,together,51381.5,9/3/2012,87,19,4,12,2,2,6,1,1,0,3,5,0,0,0,0,0,0,0,67,2,45
4345,2n cycle,single,51381.5,1/12/2014,49,5,1,9,2,0,4,1,1,0,2,7,0,0,0,0,0,0,0,61,2,21
793,graduation,married,20895,10/6/2012,24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,0,52,1,45
10909,graduation,married,92344,1/15/2014,9,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,0,77,0,1899
3769,phd,together,51381.5,3/2/2014,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,53,1,42
8702,2n cycle,together,26907,8/20/2013,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0,49,2,22
4791,graduation,together,44964,12/16/2012,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,0,45,2,41
2963,graduation,together,75507,5/2/2014,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,46,0,1440
8216,master,married,53761,10/11/2013,7,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,0,53,2,325
8140,graduation,together,22682,10/3/2013,51,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,0,52,1,95
10146,phd,together,38887,3/2/2014,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,53,1,42
5289,2n cycle,single,41658,11/9/2012,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,0,50,2,72
2587,phd,married,29791,5/15/2014,21,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,0,53,1,20
4405,master,married,63915,7/30/2013,2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,0,69,2,789
8663,graduation,divorced,39996,5/22/2014,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,0,51,2,15
2589,graduation,divorced,26759,2/7/2014,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,0,53,1,59
3421,master,divorced,63841,4/21/2013,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,57,1,908
10490,phd,married,51039,12/10/2012,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,0,56,2,417
4094,graduation,married,60544,8/25/2012,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,64,2,289
9958,graduation,married,65685,3/29/2014,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,53,1,769
2534,graduation,married,37716,4/21/2014,4,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,0,72,1,188
4188,graduation,single,36864,8/13/2012,53,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,0,1,68,1,354
6613,master,married,44511,10/12/2012,39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,0,55,1,727
10827,phd,married,36947,8/7/2012,49,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,0,58,2,146
5491,master,together,47352,4/11/2013,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,0,74,1,319
8402,master,married,67087,12/17/2013,40,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,0,72,1,794
8783,graduation,married,57045,9/8/2012,40,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,0,75,1,454
10010,phd,divorced,36957,9/6/2012,43,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0,1,72,2,152
618,phd,married,69389,9/28/2012,17,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,0,48,1,797
9121,graduation,married,80134,5/20/2013,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,53,1,1690
361,master,married,43142,2/18/2014,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,0,56,2,20
4310,graduation,married,80589,1/22/2014,25,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,0,1,81,0,1428
2678,graduation,single,34412,2/13/2013,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,0,35,1,209
6376,graduation,single,57537,6/10/2013,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,0,46,1,545
524,basic,together,22634,1/16/2013,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,0,59,0,96
10341,graduation,together,51315,2/23/2014,45,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,0,77,0,222
5654,graduation,married,36026,3/16/2014,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,0,53,3,61
4098,graduation,married,24639,1/28/2014,3,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,0,52,2,44
5824,phd,together,34578,4/11/2014,1,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,0,53,3,8
7000,2n cycle,single,65704,10/13/2013,18,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,0,53,0,817
2561,graduation,single,63810,11/11/2012,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,0,59,1,1371
5229,phd,together,54132,2/16/2014,81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,56,1,42
4086,graduation,married,18690,12/28/2012,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,66,0,60
2428,graduation,married,28164,5/4/2013,23,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,0,55,1,78
8254,phd,married,34596,4/13/2013,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,0,51,1,23
2836,phd,married,43269,9/16/2013,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,53,1,19
8418,2n cycle,single,38741,3/30/2014,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,0,67,2,61
1362,graduation,single,31907,3/4/2013,75,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,0,53,0,449
7152,master,married,27100,4/5/2013,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,42,1,37
10033,2n cycle,divorced,31163,2/13/2014,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,52,1,38
9349,graduation,married,92533,12/19/2013,84,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,0,40,0,1131
274,graduation,single,34853,12/23/2013,75,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,0,52,2,34
3388,graduation,divorced,70844,10/30/2013,16,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,0,58,2,294
922,2n cycle,married,31086,5/4/2013,79,16,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0,0,0,46,2,48
8588,graduation,married,60544,8/25/2012,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,64,2,289
2518,2n cycle,together,20491,1/25/2013,16,5,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0,0,0,39,0,30
574,graduation,married,42523,4/23/2014,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,0,61,0,125
3220,graduation,married,39922,2/14/2013,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,42,1,156
5967,graduation,together,33402,7/18/2013,60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,0,73,2,70
1183,master,married,36408,9/21/2013,11,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,0,76,2,22
6856,graduation,together,21645,9/3/2012,75,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,0,1,46,1,65
4530,master,widow,78427,10/24/2012,36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,0,1,77,0,1930
1553,graduation,together,82657,9/27/2013,71,966,168,672,246,105,126,1,7,5,10,4,0,1,0,1,0,0,0,79,0,2283
4682,graduation,married,51876,10/15/2013,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,0,67,0,310
8204,2n cycle,married,78041,12/16/2012,93,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,0,54,0,1319
5221,graduation,married,52852,12/1/2012,93,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0,0,0,68,1,879
1232,phd,together,70038,10/25/2013,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,43,0,1244
1927,2n cycle,together,69401,3/23/2014,41,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0,0,0,52,1,690
5788,graduation,together,46053,2/17/2013,46,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0,0,0,53,1,209
6652,graduation,married,77343,6/9/2014,28,227,151,573,98,54,31,1,3,4,9,1,0,0,0,0,0,0,0,60,0,1134
6246,graduation,single,73892,11/13/2013,40,703,102,601,0,58,43,1,3,11,8,1,0,0,0,0,0,0,1,72,0,1507
5975,phd,single,40304,9/30/2013,82,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,0,58,1,57
6875,phd,together,32727,8/28/2012,38,167,13,180,86,13,70,2,7,3,5,8,0,0,0,0,0,0,0,60,0,529
4399,graduation,together,68695,6/25/2014,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,0,56,0,1091
4042,graduation,divorced,43300,10/13/2012,87,91,3,52,2,1,31,3,4,0,4,8,0,0,0,0,0,0,1,54,1,180
2157,graduation,together,26290,1/12/2013,49,15,8,16,11,5,22,4,2,0,4,6,0,0,0,0,0,0,0,53,2,77
10133,graduation,single,93790,2/12/2014,16,1302,68,731,89,114,45,0,6,7,12,2,0,1,1,1,0,0,1,55,0,2349
2525,phd,married,38410,9/14/2012,65,153,64,123,116,64,14,2,5,2,9,6,0,0,0,0,0,0,1,51,0,534
8233,master,widow,64866,1/26/2014,9,508,5,21,7,5,10,4,7,3,7,5,0,1,0,0,0,0,0,75,1,556
9483,graduation,together,57957,8/19/2013,24,290,59,177,77,5,29,7,4,6,8,3,0,0,0,0,0,1,0,66,1,637
2945,phd,together,46015,4/13/2014,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,0,70,2,46
10403,graduation,together,16531,6/18/2014,43,2,13,6,7,5,11,3,3,0,3,7,0,0,0,0,0,0,0,47,1,44
5074,master,married,28072,7/8/2013,10,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,0,39,1,47
10524,master,divorced,49476,6/20/2013,29,386,23,95,54,41,196,4,2,11,5,2,0,0,0,0,0,0,0,62,1,795
4690,graduation,married,50725,2/13/2013,45,443,10,75,0,10,48,4,8,1,8,8,0,0,0,0,0,0,0,72,1,586
7521,graduation,together,83844,5/12/2013,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,73,0,1574
7196,phd,married,41145,2/8/2014,20,9,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,75,2,13
4406,graduation,together,67419,1/16/2013,29,846,84,352,91,56,42,4,9,4,8,5,0,0,0,0,0,0,0,55,1,1471
9672,2n cycle,married,23162,12/21/2013,82,8,3,9,19,4,22,3,1,1,3,6,0,0,0,0,0,0,0,55,2,65
4864,graduation,married,34380,5/2/2013,68,72,7,58,13,1,24,4,4,1,3,8,0,0,0,0,0,0,0,48,1,175
4706,graduation,single,34704,4/27/2013,65,29,0,5,0,1,5,1,1,0,3,5,0,0,0,0,0,0,0,59,1,40
4070,phd,married,94871,9/1/2012,99,169,24,553,188,0,144,1,8,5,4,7,0,1,1,0,0,0,1,56,2,1078
25,graduation,married,65148,11/16/2012,9,460,35,422,33,12,153,2,6,6,7,4,0,0,0,0,0,0,0,67,1,1115
3697,graduation,together,39898,2/12/2013,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,71,1,134
217,master,single,64857,11/23/2012,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,69,0,1540
4220,phd,married,59892,11/2/2013,26,73,0,13,0,1,0,1,2,1,3,3,0,0,0,0,0,0,0,55,1,87
5286,master,single,41020,10/28/2013,68,112,1,54,7,7,36,1,3,2,4,3,0,0,0,0,0,0,0,38,0,217
9559,phd,married,57072,1/24/2014,79,944,0,60,0,0,30,2,7,5,13,5,1,0,0,0,0,0,0,64,1,1034
2849,graduation,single,60474,4/1/2013,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,0,46,1,1180
7787,graduation,together,62807,8/31/2012,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,0,65,1,819
3102,2n cycle,together,19414,10/16/2013,32,2,3,12,3,5,7,1,1,0,3,8,0,0,0,0,0,0,0,44,1,32
5868,graduation,married,19107,8/22/2013,49,2,4,9,10,5,16,2,1,0,3,7,0,0,0,0,0,0,0,45,1,46
8370,2n cycle,together,75484,8/2/2012,50,378,97,259,197,194,34,2,7,3,6,4,0,0,0,0,0,0,0,49,1,1159
9988,master,single,70379,3/3/2013,84,553,25,142,65,67,8,3,6,3,13,4,0,0,0,0,0,0,0,49,1,860
2939,master,together,79419,6/22/2014,96,751,127,687,20,15,31,1,4,6,4,2,0,0,0,0,0,0,0,55,0,1631
5529,phd,together,64014,6/10/2014,56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,0,79,3,444
9743,graduation,married,76998,1/11/2013,85,1449,89,161,69,35,107,2,11,8,8,6,0,0,1,0,0,0,0,70,1,1910
5763,master,together,49854,11/10/2013,63,123,17,171,39,0,30,5,6,2,5,6,0,0,0,0,0,0,0,53,1,380
3478,phd,married,60585,6/24/2013,17,267,42,309,55,42,21,10,7,4,9,5,0,0,0,0,0,0,1,54,2,736
7494,phd,divorced,42873,1/21/2013,11,209,0,40,3,2,15,4,6,1,4,8,0,0,0,0,0,0,0,75,2,269
1763,graduation,together,87679,7/27/2013,62,1259,172,815,97,148,33,1,7,11,10,4,1,0,1,1,0,0,1,37,0,2524
7250,graduation,together,57867,10/1/2013,48,344,35,178,15,23,17,7,7,2,9,6,0,0,0,0,0,0,0,47,1,612
2005,graduation,married,35765,12/11/2013,86,22,3,30,0,5,15,2,2,0,4,6,0,0,0,0,0,0,0,35,1,75
10770,graduation,married,65492,1/26/2014,73,247,161,295,210,85,47,2,4,7,13,2,0,0,0,0,0,0,0,66,0,1045
6885,graduation,divorced,32952,12/1/2013,36,38,0,12,3,1,1,1,2,0,3,7,0,0,0,0,0,0,0,48,1,55
2072,phd,together,53374,8/16/2012,34,896,10,101,13,10,34,6,4,2,9,9,1,0,0,0,0,0,1,56,1,1064
9463,graduation,together,71706,11/13/2012,16,931,56,253,91,98,14,4,9,5,7,5,0,0,0,0,0,0,0,66,1,1443
6318,graduation,married,68487,1/13/2013,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,0,37,0,1366
4093,master,together,53253,2/11/2013,61,216,9,57,20,9,125,7,4,3,5,5,0,0,0,0,0,0,0,50,2,436
5751,2n cycle,divorced,31163,2/13/2014,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,52,1,38
3340,graduation,married,42014,8/17/2012,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,0,1,48,1,436
3594,master,married,54108,11/5/2012,74,539,6,91,8,6,97,13,8,2,9,8,0,0,0,0,0,0,0,52,2,747
3584,phd,single,49667,8/20/2012,35,1181,26,120,17,13,39,2,5,10,5,8,1,0,0,0,0,0,1,70,0,1396
3643,master,married,63206,3/20/2014,65,750,8,125,11,8,26,1,4,3,6,2,0,0,1,0,0,0,0,51,0,928
851,master,married,57136,7/9/2013,48,306,5,109,21,109,92,9,5,2,10,6,0,0,0,0,0,0,0,53,2,642
7706,2n cycle,together,46772,11/7/2012,88,350,104,189,197,151,57,6,11,8,5,8,1,0,0,0,0,0,0,50,1,1048
3967,phd,married,78931,10/25/2013,19,331,197,170,58,152,35,1,2,8,13,1,0,0,0,0,0,0,0,54,0,943
10128,graduation,together,53977,6/8/2013,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,0,67,1,907
486,graduation,married,84219,2/2/2014,27,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,0,0,37,0,1198
9,master,single,46098,8/18/2012,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,0,50,2,120
9451,graduation,married,73538,11/25/2012,92,811,76,428,99,137,107,3,10,4,9,7,0,0,0,0,0,0,0,60,1,1658
9264,graduation,married,79529,4/27/2014,1,423,42,706,73,197,197,1,4,8,9,2,0,0,0,0,0,0,0,39,0,1638
3865,2n cycle,together,20981,4/30/2013,14,2,12,10,6,13,30,1,3,1,2,8,0,0,0,0,0,0,1,48,0,73
2853,graduation,single,51766,3/11/2014,74,60,51,87,6,20,51,2,4,2,4,5,0,0,0,0,0,0,0,45,1,275
1490,graduation,married,55759,11/28/2012,84,675,0,85,10,7,77,5,10,3,8,8,0,0,0,0,0,0,0,63,1,854
6310,graduation,married,33039,9/9/2013,4,30,8,12,8,8,12,1,2,0,4,5,0,0,0,0,0,0,0,47,1,78
10380,master,married,37787,9/20/2013,50,40,1,40,4,3,18,1,3,0,3,8,0,0,0,0,0,0,0,53,1,106
3887,graduation,single,27242,11/11/2012,2,3,17,26,20,1,39,2,2,0,3,9,0,0,0,0,0,0,1,55,1,106
4278,phd,single,87188,6/3/2013,73,910,111,724,49,74,55,1,10,2,6,3,0,0,0,0,0,0,1,42,0,1923
8643,graduation,together,69930,5/26/2013,21,252,98,827,219,70,196,1,4,5,12,3,0,0,0,0,0,0,0,54,0,1662
1998,graduation,single,37697,2/7/2014,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0,49,1,84
10795,phd,married,37401,5/6/2014,14,19,3,19,3,1,3,2,2,0,3,7,0,0,0,0,0,0,0,52,1,48
11110,graduation,single,3502,4/13/2013,56,2,1,1,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,52,1,5
2408,graduation,married,58597,11/20/2012,20,490,0,184,10,28,21,12,7,4,9,7,0,0,0,0,0,0,0,49,2,733
202,phd,widow,82032,4/5/2014,54,332,194,377,149,125,57,0,4,6,7,1,0,0,0,0,0,0,0,77,0,1234
7998,graduation,together,28087,12/11/2012,77,53,8,17,13,0,21,3,2,2,2,7,0,0,0,0,0,0,0,67,2,112
830,phd,single,74004,2/24/2014,5,784,48,560,42,176,48,1,4,6,4,3,0,0,1,1,0,0,1,38,0,1658
3536,graduation,together,19740,3/24/2013,65,7,11,3,10,4,20,2,1,1,3,5,0,0,0,0,0,0,0,65,1,55
6050,2n cycle,married,57036,12/11/2012,33,1171,43,219,19,14,47,4,6,3,13,9,1,0,0,0,0,0,0,50,1,1513
125,2n cycle,together,53083,5/15/2013,65,215,7,33,3,0,13,6,5,1,5,7,0,1,0,0,0,0,0,67,2,271
3463,phd,married,69283,6/14/2014,41,674,62,134,0,26,8,4,7,3,13,5,0,0,0,0,0,0,0,50,1,904
2804,master,single,46098,8/18/2012,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,1,50,2,120
3745,2n cycle,married,23331,9/4/2012,92,5,36,7,0,10,45,2,3,0,3,8,0,0,0,0,0,0,0,37,1,103
9771,2n cycle,single,23331,10/5/2012,97,104,20,101,24,15,5,6,5,1,5,9,0,0,0,0,0,0,0,37,1,269
451,graduation,single,9255,12/20/2013,91,9,0,7,2,0,4,1,1,1,2,8,0,0,0,0,0,0,0,36,1,22
10530,phd,widow,67786,12/7/2013,0,431,82,441,80,20,102,1,3,6,6,1,0,0,0,0,0,0,1,66,0,1156
1079,phd,married,71969,10/16/2012,59,1000,0,76,0,0,10,3,3,4,9,8,0,1,0,0,0,0,0,54,1,1086
8920,master,single,59235,1/12/2013,4,448,40,469,80,0,91,3,11,2,12,7,0,0,0,0,0,0,0,58,1,1128
6678,graduation,together,31928,3/28/2014,5,33,4,24,4,2,5,2,3,0,4,7,0,0,0,0,0,0,0,36,1,72
3852,master,together,74881,3/8/2013,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,0,64,2,964
528,graduation,married,65819,11/29/2012,99,267,38,701,149,165,63,1,5,4,10,3,0,0,0,0,0,0,0,47,0,1383
73,phd,single,51411,5/26/2013,81,14,0,3,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,72,3,18
5589,graduation,divorced,51983,8/31/2012,95,631,0,115,10,7,30,3,9,2,10,7,0,0,0,0,0,0,0,61,1,793
10212,master,together,42386,1/13/2013,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,0,39,1,100
6365,2n cycle,married,30390,9/2/2013,5,10,12,12,25,1,20,1,2,0,3,6,0,0,0,0,0,0,0,38,0,80
5636,graduation,single,30983,11/9/2012,50,51,4,50,12,1,49,1,4,0,3,8,0,0,0,0,0,0,1,62,0,167
591,graduation,widow,66033,1/20/2013,76,293,35,179,46,59,65,2,8,3,7,7,0,0,0,0,0,0,0,68,1,677
2217,2n cycle,married,37284,3/29/2013,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,0,50,2,23
2544,master,divorced,57530,10/12/2013,68,50,1,27,6,7,1,1,1,1,4,1,0,0,0,0,0,0,0,74,1,92
7725,2n cycle,married,76800,3/8/2014,33,173,26,255,35,71,81,1,4,4,7,1,0,0,0,0,0,0,0,60,0,641
8091,graduation,married,63943,9/2/2012,50,423,184,368,13,97,21,1,6,4,6,5,0,0,0,0,0,0,0,69,1,1106
7321,graduation,together,76081,5/23/2014,85,292,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0,0,0,63,0,1033
5462,graduation,married,67445,8/12/2012,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,51,1,1174
7791,master,married,37054,9/15/2013,89,12,1,6,0,1,5,2,1,0,3,7,0,0,0,0,0,0,0,58,2,25
955,master,together,47175,10/28/2012,81,167,2,44,6,2,19,7,4,2,4,8,1,0,0,0,0,0,1,63,2,240
4037,graduation,divorced,31859,6/14/2013,77,3,1,3,8,0,5,1,1,0,2,7,0,0,0,0,0,0,0,49,1,20
6642,graduation,divorced,27215,1/23/2013,50,30,5,22,8,9,28,4,2,1,4,6,0,0,0,0,0,0,0,64,3,102
2793,phd,divorced,70179,7/21/2013,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0,49,1,1034
5424,graduation,married,39922,2/14/2013,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,42,1,156
879,master,married,49681,11/4/2013,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,0,49,2,458
9530,graduation,married,24645,11/1/2012,16,5,3,4,4,1,0,1,1,0,2,8,0,0,0,0,0,0,0,37,1,17
4828,graduation,divorced,79865,6/18/2014,12,71,99,278,185,121,38,1,5,10,5,1,0,0,0,0,0,0,0,71,1,792
10699,graduation,married,44322,6/16/2014,30,46,0,40,3,0,3,2,3,0,3,8,0,0,0,0,0,0,0,40,1,92
1497,graduation,single,47958,1/19/2013,8,268,11,88,15,3,22,2,6,3,5,5,0,0,0,0,0,0,0,73,1,407
7476,master,single,63972,12/2/2012,93,928,63,254,0,12,12,4,5,4,10,4,0,1,0,0,0,0,0,61,1,1269
4390,graduation,together,75315,4/15/2014,14,459,15,171,142,23,31,2,5,4,12,2,0,0,0,0,0,0,0,71,1,841
10478,phd,married,55517,9/27/2012,53,483,0,108,0,6,36,5,11,1,6,9,0,0,0,0,0,0,1,75,2,633
1081,phd,married,75283,3/27/2013,26,733,9,180,12,19,66,11,6,3,5,4,0,0,0,0,0,0,0,68,3,1019
4261,phd,single,82800,11/24/2012,23,1006,22,115,59,68,45,1,7,6,12,3,0,0,1,1,0,0,1,79,0,1315
9916,graduation,married,38998,11/3/2012,92,34,1,14,0,0,5,3,2,0,3,8,0,0,0,0,0,1,0,71,2,54
5350,master,single,90638,2/13/2014,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,0,1,34,0,2525
8135,master,married,27161,10/28/2013,41,7,4,23,7,0,11,1,1,0,3,7,0,0,0,0,0,0,0,39,1,52
8685,graduation,married,42014,8/17/2012,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,0,1,48,1,436
4967,phd,together,38201,3/29/2013,19,233,0,23,0,0,12,4,5,1,5,8,0,0,0,0,0,0,0,65,1,268
2130,graduation,together,45203,3/23/2014,4,35,3,67,10,8,24,1,3,1,3,6,0,0,0,0,0,0,1,43,2,147
9298,phd,together,81574,4/28/2014,89,1252,0,465,46,35,0,1,4,5,8,1,0,1,1,0,0,0,0,78,0,1798
8175,graduation,married,34935,6/21/2013,71,34,4,66,3,10,20,1,2,1,4,7,0,0,0,0,0,0,0,33,0,137
6257,master,single,60482,1/23/2013,81,255,43,134,37,14,24,1,7,2,7,7,0,0,0,0,0,0,0,49,1,507
3790,graduation,together,34633,1/23/2014,31,8,1,5,0,0,1,1,1,0,2,6,0,0,0,0,0,0,0,69,3,15
